,eid,label,mp4,timestamps,frames_match,dlc,features,licks,duration,videoQC,dlcQC,videoQC_focus,videoQC_position,videoQC_framerate,videoQC_pin_state,videoQC_brightness,videoQC_resolution,videoQC_timestamps,videoQC_camera_times,videoQC_file_headers,videoQC_dropped_frames,videoQC_wheel_alignment,dlcQC_paw_far_nan,dlcQC_mean_in_bbox,dlcQC_paw_close_nan,dlcQC_pupil_blocked,dlcQC_trace_all_nan,dlcQC_lick_detection,dlcQC_pupil_diameter_snr,dlcQC_time_trace_length_match
865,5139ce2c-7d52-44bf-8129-692d61dd6403,right,True,True,True,True,True,True,5240.0,WARNING,WARNING,True,True,"[True, 150.0]",,True,True,True,"[True, 0]",True,,"[True, 5]",True,True,True,True,True,True,"[False, 1.146]",True
866,5139ce2c-7d52-44bf-8129-692d61dd6403,body,True,True,True,True,False,True,5254.0,WARNING,PASS,True,True,"[True, 30.09]",,True,True,True,"[True, 0]",True,,,,True,,,True,,,True
867,49368f16-de69-4647-9a7a-761e94517821,left,True,True,True,True,True,True,4270.0,FAIL,FAIL,True,True,"[True, 60.0]",,False,True,True,"[True, 0]",True,,"[True, 3]",True,True,True,True,False,True,"[False, 0.643]",True
868,49368f16-de69-4647-9a7a-761e94517821,right,True,True,True,True,True,True,4266.0,WARNING,PASS,True,True,"[True, 150.0]",,True,True,True,"[True, 0]",True,,"[True, 2]",True,True,True,True,True,True,"[True, 10.492]",True
869,49368f16-de69-4647-9a7a-761e94517821,body,True,True,True,True,False,True,4278.0,WARNING,PASS,True,True,"[True, 30.09]",,True,True,True,"[True, 0]",True,,,,True,,,True,,,True
870,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,left,True,True,False,True,True,False,6925.0,FAIL,FAIL,True,True,"[True, 60.0]",,False,True,False,"[True, 0]",True,,"[True, -9]",True,True,True,False,False,True,"[True, None]",False
871,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,right,True,True,False,True,True,False,6918.0,FAIL,FAIL,True,True,"[True, 150.0]",,True,True,False,"[True, 0]",True,,"[True, 7]",True,True,True,True,True,True,"[False, 2.305]",False
872,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,body,True,True,False,True,False,False,6937.0,FAIL,FAIL,True,True,"[True, 30.09]",,True,True,False,"[True, 0]",True,,,,True,,,True,,,False
873,d832d9f7-c96a-4f63-8921-516ba4a7b61f,left,True,True,True,True,True,True,1045.0,FAIL,FAIL,True,True,"[False, 149.254]",,True,True,True,"[True, 20149]",True,,,False,True,True,True,True,True,"[False, 2.869]",True
874,d832d9f7-c96a-4f63-8921-516ba4a7b61f,right,True,True,True,True,True,True,268.0,FAIL,PASS,True,True,"[False, 60.12]",,True,True,True,"[True, 14]",True,,,True,True,True,True,True,True,"[True, 42.696]",True
875,d832d9f7-c96a-4f63-8921-516ba4a7b61f,body,True,True,True,True,False,True,676.0,WARNING,PASS,True,True,"[True, 30.09]",,True,True,True,"[True, 0]",True,,,,True,,,True,,,True
876,dcceebe5-4589-44df-a1c1-9fa33e779727,left,True,True,True,True,True,True,15104.0,FAIL,FAIL,True,True,"[False, 149.254]",,True,True,True,"[True, 1]",True,,"[True, -19]",False,True,False,False,True,True,"[False, 2.901]",True
877,dcceebe5-4589-44df-a1c1-9fa33e779727,right,True,True,True,True,True,True,2587.0,FAIL,PASS,True,True,"[False, 60.12]",,True,True,True,"[True, 0]",True,,"[True, 49]",True,True,True,True,True,True,"[True, 21.448]",True
878,dcceebe5-4589-44df-a1c1-9fa33e779727,body,True,True,True,True,False,True,6491.0,WARNING,PASS,True,True,"[True, 30.151]",,True,True,True,"[True, 0]",True,,,,True,,,True,,,True
879,cae5cd75-55e5-4277-8db3-cf4d6c5ff918,left,True,True,True,True,False,False,5157.0,FAIL,FAIL,True,False,"[True, 60.0]","[True, 3, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",NOT_COMPUTED,True,NOT_COMPUTED,False,True,True,"[True, None]",True
880,cae5cd75-55e5-4277-8db3-cf4d6c5ff918,right,True,True,True,True,False,False,5153.0,FAIL,PASS,True,False,"[True, 150.0]","[True, 3, 0]",False,True,True,"[True, 0]",True,"[True, 16, 0]","[True, -1]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[True, 16.847]",True
881,cae5cd75-55e5-4277-8db3-cf4d6c5ff918,body,True,True,True,True,False,False,5166.0,FAIL,PASS,True,True,"[True, 30.09]","[True, 4, 0]",False,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
882,4ef13091-1bc8-4f32-9619-107bdf48540c,left,True,True,True,True,True,True,4975.0,WARNING,FAIL,True,True,"[True, 60.0]","[True, 177, 1]",True,True,True,"[True, 0]",True,"[True, 0, 1]","[True, 33]",True,True,True,False,True,True,"[True, None]",True
883,4ef13091-1bc8-4f32-9619-107bdf48540c,right,True,True,True,True,True,True,4970.0,WARNING,PASS,True,True,"[True, 150.0]","[True, 177, 0]",True,True,True,"[True, 0]",True,"[True, 12, 0]","[True, 87]",True,True,True,True,True,True,"[False, 1.246]",True
884,4ef13091-1bc8-4f32-9619-107bdf48540c,body,True,True,True,True,False,True,4983.0,WARNING,PASS,True,True,"[True, 30.09]","[True, 180, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
885,4ddb8a95-788b-48d0-8a0a-66c7c796da96,left,True,True,True,True,True,True,12573.0,FAIL,FAIL,True,True,"[False, 149.254]",,True,True,True,"[True, 1]",True,,"[True, -69]",True,False,True,False,True,True,"[True, None]",True
886,4ddb8a95-788b-48d0-8a0a-66c7c796da96,right,True,True,True,True,True,True,2166.0,FAIL,PASS,True,True,"[False, 60.12]",,True,True,True,"[True, 0]",True,,"[True, 31]",True,True,True,True,True,True,"[True, 25.135]",True
887,4ddb8a95-788b-48d0-8a0a-66c7c796da96,body,True,True,True,True,False,True,5426.0,FAIL,PASS,True,True,"[True, 30.09]",,False,True,True,"[True, 0]",True,,,,True,,,True,,,True
888,f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1,left,True,True,False,True,True,True,16.0,NOT_COMPUTED,FAIL,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,True,True,True,False,False,True,"[True, None]",False
889,f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1,right,True,True,True,True,True,True,383.0,FAIL,PASS,True,True,"[False, 60.12]",,True,True,True,"[True, 0]",True,,,True,True,True,True,True,True,"[True, 41.831]",True
890,f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1,body,True,True,True,True,False,True,958.0,WARNING,PASS,True,True,"[True, 30.09]",,True,True,True,"[True, 0]",True,,,,True,,,True,,,True
891,65f5c9b4-4440-48b9-b914-c593a5184a18,left,True,True,True,True,True,True,10904.0,FAIL,FAIL,True,True,"[False, 149.254]",,True,True,True,"[True, 0]",True,,"[True, -216]",True,True,True,False,True,True,"[False, 2.208]",True
892,65f5c9b4-4440-48b9-b914-c593a5184a18,right,True,True,True,True,True,True,1855.0,FAIL,PASS,True,True,"[False, 60.12]",,True,True,True,"[True, 0]",True,,"[True, -59]",True,True,True,True,True,True,"[True, 51.865]",True
893,65f5c9b4-4440-48b9-b914-c593a5184a18,body,True,True,True,True,False,True,4653.0,WARNING,FAIL,True,True,"[True, 30.151]",,True,True,True,"[True, 0]",True,,,,False,,,True,,,True
894,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,left,True,True,True,True,True,True,6629.0,PASS,FAIL,True,True,"[True, 60.0]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",True,False,True,False,True,True,"[False, 0.998]",True
895,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,right,True,True,True,True,True,True,6623.0,WARNING,WARNING,True,True,"[True, 150.0]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 18, 0]","[True, 8]",True,True,True,True,True,True,"[False, 3.834]",True
896,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,body,True,True,True,True,False,True,6641.0,WARNING,PASS,True,True,"[True, 30.09]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
897,5285c561-80da-4563-8694-739da92e5dd0,left,True,True,True,True,True,True,4564.0,WARNING,PASS,True,True,"[True, 60.0]","[True, 1, 1]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 1]",True,True,True,True,True,True,"[False, 1.309]",True
898,5285c561-80da-4563-8694-739da92e5dd0,right,True,True,True,True,True,True,4560.0,WARNING,PASS,True,True,"[True, 150.0]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 15, 0]","[True, 1]",True,True,True,True,True,True,"[False, 3.849]",True
899,5285c561-80da-4563-8694-739da92e5dd0,body,True,True,True,True,False,True,4573.0,WARNING,PASS,True,True,"[True, 30.09]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
900,ff96bfe1-d925-4553-94b5-bf8297adf259,left,True,True,True,True,True,True,4559.0,WARNING,PASS,True,True,"[True, 60.0]","[True, 622, 1]",True,True,True,"[True, 1]",True,"[True, 0, 1]","[True, 3]",True,True,True,True,True,True,"[False, 0.907]",True
901,ff96bfe1-d925-4553-94b5-bf8297adf259,right,True,True,True,True,True,True,4555.0,WARNING,PASS,True,True,"[True, 150.0]","[True, 622, 0]",True,True,True,"[True, 0]",True,"[True, 50, 0]","[True, 33]",True,True,True,True,True,True,"[False, 2.228]",True
902,ff96bfe1-d925-4553-94b5-bf8297adf259,body,True,True,True,True,False,True,4578.0,WARNING,PASS,True,True,"[True, 30.151]","[True, 622, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
903,a9138924-4395-4981-83d1-530f6ff7c8fc,left,True,True,True,True,True,True,5886.0,WARNING,PASS,True,True,"[True, 60.0]","[True, 1145, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 2]",True,True,True,True,True,True,"[False, 1.634]",True
904,a9138924-4395-4981-83d1-530f6ff7c8fc,right,True,True,True,True,True,True,5880.0,WARNING,FAIL,True,True,"[True, 150.0]","[True, 1145, 0]",True,True,True,"[True, 0]",True,"[True, 9, 0]","[True, 10]",True,True,True,False,True,True,"[False, 0.928]",True
905,a9138924-4395-4981-83d1-530f6ff7c8fc,body,True,True,True,True,False,True,5910.0,WARNING,PASS,True,True,"[True, 30.151]","[True, 1145, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
906,8c2f7f4d-7346-42a4-a715-4d37a5208535,left,True,True,False,True,True,False,1802.0,FAIL,FAIL,True,True,"[True, 60.0]","[True, 560, 0]",True,True,False,"[True, 0]",True,"[True, 0, 0]","[True, -3]",True,True,True,True,True,True,"[False, 3.054]",False
907,8c2f7f4d-7346-42a4-a715-4d37a5208535,right,True,True,False,True,True,False,1800.0,FAIL,FAIL,True,True,"[True, 150.0]","[True, 560, 0]",True,True,False,"[True, 0]",True,"[True, 9, 0]","[True, -10]",True,True,True,True,True,True,"[False, 0.527]",False
908,8c2f7f4d-7346-42a4-a715-4d37a5208535,body,True,True,False,True,False,False,1810.0,FAIL,FAIL,True,True,"[True, 30.151]","[True, 560, 0]",True,True,False,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,False
909,09394481-8dd2-4d5c-9327-f2753ede92d7,left,True,True,True,True,True,True,5546.0,WARNING,PASS,True,True,"[True, 60.0]","[True, 1217, 1]",True,True,True,"[True, 0]",True,"[True, 0, 1]","[True, 3]",True,True,True,True,True,True,"[False, 2.067]",True
910,09394481-8dd2-4d5c-9327-f2753ede92d7,right,True,True,True,True,True,True,5541.0,WARNING,FAIL,True,True,"[True, 150.0]","[True, 1217, 0]",True,True,True,"[True, 0]",True,"[True, 18, 0]","[True, 13]",True,True,True,False,True,True,"[False, 0.906]",True
911,09394481-8dd2-4d5c-9327-f2753ede92d7,body,True,True,True,True,False,True,5569.0,WARNING,PASS,True,True,"[True, 30.151]","[True, 1217, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
912,dc21e80d-97d7-44ca-a729-a8e3f9b14305,left,True,True,True,True,True,True,6443.0,WARNING,PASS,True,True,"[True, 60.0]","[True, 1405, 1]",True,True,True,"[True, 1]",True,"[True, 0, 1]","[True, 3]",True,True,True,True,True,True,"[False, 3.15]",True
913,dc21e80d-97d7-44ca-a729-a8e3f9b14305,right,True,True,True,True,True,True,6437.0,WARNING,FAIL,True,True,"[True, 150.0]","[True, 1405, 0]",True,True,True,"[True, 0]",True,"[True, 11, 0]","[True, 7]",False,False,False,False,False,True,"[False, 2.222]",False
914,dc21e80d-97d7-44ca-a729-a8e3f9b14305,body,True,True,True,True,False,True,6470.0,WARNING,PASS,True,True,"[True, 30.151]","[True, 1405, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
915,25d1920e-a2af-4b6c-9f2e-fc6c65576544,left,True,True,True,True,True,True,8303.0,FAIL,FAIL,True,False,"[False, 149.254]","[True, 3, 2]",True,True,True,"[True, 1]",True,"[False, 37169, 2]","[True, 0]",True,False,True,False,True,True,"[False, 1.378]",True
916,25d1920e-a2af-4b6c-9f2e-fc6c65576544,right,True,True,True,True,True,True,1433.0,FAIL,PASS,True,True,"[False, 60.362]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[False, 1178, 0]","[True, 0]",True,True,True,True,True,True,"[False, 4.936]",True
917,25d1920e-a2af-4b6c-9f2e-fc6c65576544,body,True,True,True,True,False,True,3587.0,FAIL,PASS,True,True,"[True, 30.151]","[True, 3, 0]",True,True,True,"[True, 0]",True,"[False, 477, 0]",,,True,,,True,,,True
918,c728f6fd-58e2-448d-aefb-a72c637b604c,left,True,True,True,True,True,True,18.0,WARNING,FAIL,True,True,"[True, 60.0]","[True, 816, 1]",True,True,True,"[True, 0]",True,"[True, 0, 1]",,NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 0.135]",True
919,c728f6fd-58e2-448d-aefb-a72c637b604c,right,True,True,True,True,True,True,18.0,WARNING,FAIL,True,True,"[True, 150.0]","[True, 816, 0]",True,True,True,"[True, 0]",True,"[True, 2, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,True,False,True,"[False, 1.067]",True
920,c728f6fd-58e2-448d-aefb-a72c637b604c,body,True,True,True,True,False,True,18.0,WARNING,PASS,True,True,"[True, 30.151]","[True, 816, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
921,952870e5-f2a7-4518-9e6d-71585460f6fe,left,True,True,True,True,True,True,5234.0,WARNING,FAIL,True,True,"[True, 60.0]","[True, 662, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 41]",True,False,True,True,True,True,"[False, 1.409]",True
922,952870e5-f2a7-4518-9e6d-71585460f6fe,right,True,True,True,True,True,True,5229.0,WARNING,PASS,True,True,"[True, 150.0]","[True, 637, 0]",True,True,True,"[True, 0]",True,"[True, 3, 0]","[True, 112]",True,True,True,True,True,True,"[False, 3.863]",True
923,952870e5-f2a7-4518-9e6d-71585460f6fe,body,True,True,True,True,False,True,5256.0,WARNING,PASS,True,True,"[True, 30.151]","[True, 641, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
924,f304211a-81b1-446f-a435-25e589fe3a5a,left,True,True,True,True,True,True,5514.0,WARNING,FAIL,True,True,"[True, 60.0]","[True, -1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, -1]",True,False,True,True,True,True,"[False, 6.012]",True
925,f304211a-81b1-446f-a435-25e589fe3a5a,right,True,True,True,True,True,True,5509.0,WARNING,PASS,True,True,"[True, 150.0]","[True, -1, 0]",True,True,True,"[True, 0]",True,"[True, 2, 0]","[True, 0]",True,True,True,True,True,True,"[True, 33.378]",True
926,f304211a-81b1-446f-a435-25e589fe3a5a,body,True,True,True,True,False,True,5537.0,PASS,PASS,True,True,"[True, 30.151]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
927,73918ae1-e4fd-4c18-b132-00cb555b1ad2,left,True,True,True,True,True,True,4193.0,PASS,FAIL,True,True,"[True, 60.0]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",True,False,True,True,True,True,"[False, 1.001]",True
928,73918ae1-e4fd-4c18-b132-00cb555b1ad2,right,True,True,True,True,True,True,4189.0,PASS,PASS,True,True,"[True, 150.0]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",True,True,True,True,True,True,"[True, 12.224]",True
929,73918ae1-e4fd-4c18-b132-00cb555b1ad2,body,True,True,True,True,False,True,4211.0,WARNING,PASS,True,True,"[True, 30.151]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
930,d2832a38-27f6-452d-91d6-af72d794136c,left,True,True,True,True,True,True,5031.0,WARNING,PASS,True,True,"[True, 60.006]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",True,True,True,True,True,True,"[False, 4.382]",True
931,d2832a38-27f6-452d-91d6-af72d794136c,right,True,True,True,True,True,True,5027.0,PASS,PASS,True,True,"[True, 150.016]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 10, 0]","[True, 0]",True,True,True,True,True,True,"[False, 3.034]",True
932,d2832a38-27f6-452d-91d6-af72d794136c,body,True,True,True,True,False,True,5040.0,WARNING,PASS,True,True,"[True, 30.063]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
933,0cc486c3-8c7b-494d-aa04-b70e2690bcba,left,True,True,True,True,True,True,4340.0,PASS,PASS,True,True,"[True, 60.006]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",True,True,True,True,True,True,"[False, 2.963]",True
934,0cc486c3-8c7b-494d-aa04-b70e2690bcba,right,True,True,True,True,True,True,4336.0,PASS,PASS,True,True,"[True, 150.016]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 26, 0]","[True, 0]",True,True,True,True,True,True,"[False, 1.783]",True
935,0cc486c3-8c7b-494d-aa04-b70e2690bcba,body,True,True,True,True,False,True,4348.0,WARNING,PASS,True,True,"[True, 30.063]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
936,e9fc0a2d-c69d-44d1-9fa3-314782387cae,left,True,True,True,True,True,True,4838.0,PASS,PASS,True,True,"[True, 60.006]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",True,True,True,True,True,True,"[False, 6.025]",True
937,e9fc0a2d-c69d-44d1-9fa3-314782387cae,right,True,True,True,True,True,True,4835.0,PASS,PASS,True,True,"[True, 150.016]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 17, 0]","[True, 0]",True,True,True,True,True,True,"[False, 3.514]",True
938,e9fc0a2d-c69d-44d1-9fa3-314782387cae,body,True,True,True,True,False,True,4847.0,WARNING,PASS,True,True,"[True, 30.063]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
939,af55d16f-0e31-4073-bdb5-26da54914aa2,left,True,True,True,False,False,False,7009.0,WARNING,NOT_COMPUTED,True,True,"[True, 60.006]","[True, 2, 1]",True,True,True,"[True, 0]",True,"[True, 0, 1]","[True, 26]",NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
940,af55d16f-0e31-4073-bdb5-26da54914aa2,right,True,True,True,False,False,False,7003.0,WARNING,NOT_COMPUTED,True,True,"[True, 150.016]","[True, 2, 1]",True,True,True,"[True, 1]",True,"[True, 13, 1]","[True, 3]",NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
941,af55d16f-0e31-4073-bdb5-26da54914aa2,body,True,True,True,False,False,False,7021.0,WARNING,NOT_COMPUTED,True,True,"[True, 30.063]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
942,821f1883-27f3-411d-afd3-fb8241bbc39a,left,True,True,True,True,True,True,4202.0,WARNING,PASS,True,True,"[True, 60.006]","[True, 0, 1]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, -21]",True,True,True,True,True,True,"[False, 5.678]",True
943,821f1883-27f3-411d-afd3-fb8241bbc39a,right,True,True,True,True,True,True,4198.0,WARNING,PASS,True,True,"[True, 150.016]","[True, 0, 1]",True,True,True,"[True, 1]",True,"[True, 9, 1]","[True, 0]",True,True,True,True,True,True,"[False, 3.601]",True
944,821f1883-27f3-411d-afd3-fb8241bbc39a,body,True,True,True,True,False,True,4209.0,WARNING,PASS,True,True,"[True, 30.063]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
945,69a0e953-a643-4f0e-bb26-dc65af3ea7d7,left,True,True,True,True,True,True,4641.0,WARNING,PASS,True,True,"[True, 60.006]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",True,True,True,True,True,True,"[True, 59.341]",True
946,69a0e953-a643-4f0e-bb26-dc65af3ea7d7,right,True,True,True,True,True,True,4637.0,WARNING,PASS,True,True,"[True, 150.016]","[True, 0, 1]",True,True,True,"[True, 1]",True,"[True, 17, 1]","[True, 3]",True,True,True,True,True,True,"[False, 2.555]",True
947,69a0e953-a643-4f0e-bb26-dc65af3ea7d7,body,True,True,True,True,False,True,4649.0,WARNING,PASS,True,True,"[True, 30.063]","[True, 3, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
948,86b6ba67-c1db-4333-add0-f8105ea6e363,left,True,True,True,True,True,True,4089.0,WARNING,PASS,True,True,"[True, 60.006]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",True,True,True,True,True,True,"[False, 1.869]",True
949,86b6ba67-c1db-4333-add0-f8105ea6e363,right,True,True,True,True,True,True,4086.0,WARNING,FAIL,True,True,"[True, 150.016]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 17, 0]","[True, 0]",True,True,True,False,True,True,"[False, 2.199]",True
950,86b6ba67-c1db-4333-add0-f8105ea6e363,body,True,True,True,True,False,True,4097.0,WARNING,PASS,True,True,"[True, 30.063]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
951,58b1e920-cfc8-467e-b28b-7654a55d0977,left,True,True,True,True,True,True,5035.0,PASS,PASS,True,True,"[True, 60.006]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 1]",True,True,True,True,True,True,"[True, 48.548]",True
952,58b1e920-cfc8-467e-b28b-7654a55d0977,right,True,True,True,True,True,True,5031.0,WARNING,FAIL,True,True,"[True, 150.016]","[True, 0, 1]",True,True,True,"[True, 1]",True,"[True, 7, 1]","[True, 1]",False,True,True,True,True,True,"[False, 3.931]",True
953,58b1e920-cfc8-467e-b28b-7654a55d0977,body,True,True,True,True,False,True,5044.0,WARNING,PASS,True,True,"[True, 30.063]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
954,3e7ae7c0-fe8b-487c-9354-036236fa1010,left,True,True,True,True,True,True,5408.0,FAIL,FAIL,True,True,"[True, 60.006]",,False,True,True,"[True, 0]",True,,"[True, 3]",True,False,True,False,True,True,"[True, None]",True
955,3e7ae7c0-fe8b-487c-9354-036236fa1010,right,True,True,False,True,True,True,5424.0,FAIL,FAIL,True,True,"[False, None]",,True,True,False,"[True, 0]",True,,False,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,True,NOT_COMPUTED,False
956,3e7ae7c0-fe8b-487c-9354-036236fa1010,body,True,True,False,True,False,True,5417.0,FAIL,FAIL,True,True,"[False, None]",,True,True,False,"[True, 0]",True,,,,True,,,True,,,False
957,5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,left,True,True,True,True,False,False,4834.0,FAIL,FAIL,True,False,"[True, 60.247]",,False,False,True,"[True, 0]",True,,,NOT_COMPUTED,False,NOT_COMPUTED,False,True,True,"[True, None]",True
958,5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,right,True,True,False,True,False,False,5346.0,FAIL,FAIL,True,True,"[False, None]",,True,True,False,"[True, 0]",True,,False,NOT_COMPUTED,True,NOT_COMPUTED,False,True,True,NOT_COMPUTED,False
959,5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,body,True,True,False,True,False,False,26460.0,FAIL,FAIL,True,True,"[False, None]",,True,True,False,"[True, 0]",True,,,,True,,,True,,,False
960,03cf52f6-fba6-4743-a42e-dd1ac3072343,left,True,True,True,True,False,False,4796.0,FAIL,FAIL,True,False,"[True, 60.247]",,False,False,True,"[True, 0]",True,,,NOT_COMPUTED,False,NOT_COMPUTED,False,True,True,"[False, 1.211]",True
961,03cf52f6-fba6-4743-a42e-dd1ac3072343,right,True,True,False,True,False,False,5303.0,FAIL,FAIL,True,True,"[False, None]",,True,True,False,"[True, 0]",True,,False,NOT_COMPUTED,True,NOT_COMPUTED,False,True,True,NOT_COMPUTED,False
962,03cf52f6-fba6-4743-a42e-dd1ac3072343,body,True,True,False,True,False,False,26250.0,FAIL,FAIL,True,True,"[False, None]",,True,True,False,"[True, 0]",True,,,,True,,,True,,,False
963,da188f2c-553c-4e04-879b-c9ea2d1b9a93,left,True,True,True,True,False,False,6084.0,FAIL,FAIL,True,False,"[True, 60.247]",,False,False,True,"[True, 0]",True,,,NOT_COMPUTED,False,NOT_COMPUTED,False,True,True,"[True, None]",True
964,da188f2c-553c-4e04-879b-c9ea2d1b9a93,right,True,True,False,True,False,False,6727.0,FAIL,FAIL,True,True,"[False, None]",,True,True,False,"[True, 1]",True,,False,NOT_COMPUTED,True,NOT_COMPUTED,False,True,True,NOT_COMPUTED,False
965,da188f2c-553c-4e04-879b-c9ea2d1b9a93,body,True,True,False,True,False,False,33300.0,FAIL,FAIL,True,True,"[False, None]",,True,True,False,"[True, 1]",True,,,,True,,,True,,,False
966,7f6b86f9-879a-4ea2-8531-294a221af5d0,left,True,True,True,True,True,True,6432.0,FAIL,FAIL,True,True,"[True, 60.126]","[True, 11, 1]",False,True,True,"[True, 0]",True,"[True, 0, 1]","[True, 0]",True,False,True,False,False,True,"[True, None]",True
967,7f6b86f9-879a-4ea2-8531-294a221af5d0,right,True,True,True,True,True,True,6442.0,WARNING,PASS,True,True,"[True, 150.769]","[True, 1252, 0]",True,True,True,"[True, 0]",True,"[True, 3, 0]","[True, 18]",True,True,True,True,True,True,"[False, 1.337]",True
968,7f6b86f9-879a-4ea2-8531-294a221af5d0,body,True,True,True,True,False,True,6472.0,WARNING,PASS,True,True,"[True, 30.215]","[True, 15, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
969,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,left,True,True,True,True,True,True,4836.0,FAIL,FAIL,True,True,"[True, 60.126]","[True, 11, 0]",False,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",True,False,True,False,False,True,"[True, None]",True
